NAME	TITLE	SCORE	
SLC35A3	solute carrier family 35 member A3 [Source:HGNC Symbol;Acc:HGNC:11023]	0.7352363	
MEIG1	meiosis/spermiogenesis associated 1 [Source:HGNC Symbol;Acc:HGNC:23429]	0.7351671	
ROM1	retinal outer segment membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10254]	0.7348255	
LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:13940]	0.73461926	
MAGIX	MAGI family member, X-linked [Source:HGNC Symbol;Acc:HGNC:30006]	0.7342782	
SMAD7	SMAD family member 7 [Source:HGNC Symbol;Acc:HGNC:6773]	0.7342574	
GPR146	G protein-coupled receptor 146 [Source:HGNC Symbol;Acc:HGNC:21718]	0.7339262	
UBE2E2	ubiquitin conjugating enzyme E2 E2 [Source:HGNC Symbol;Acc:HGNC:12478]	0.73385847	
PFN1P2	profilin 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:24298]	0.7337135	
ZNF251	zinc finger protein 251 [Source:HGNC Symbol;Acc:HGNC:13045]	0.73363286	
SYNPO	synaptopodin [Source:HGNC Symbol;Acc:HGNC:30672]	0.7333262	
HID1	HID1 domain containing [Source:HGNC Symbol;Acc:HGNC:15736]	0.7331459	
CCDC115	coiled-coil domain containing 115 [Source:HGNC Symbol;Acc:HGNC:28178]	0.7329738	
ZFYVE26	zinc finger FYVE-type containing 26 [Source:HGNC Symbol;Acc:HGNC:20761]	0.7323624	
CHST14	carbohydrate sulfotransferase 14 [Source:HGNC Symbol;Acc:HGNC:24464]	0.73230445	
B3GAT2	beta-1,3-glucuronyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:922]	0.7322847	
CC2D2B	coiled-coil and C2 domain containing 2B [Source:HGNC Symbol;Acc:HGNC:31666]	0.73227435	
RFC5	replication factor C subunit 5 [Source:HGNC Symbol;Acc:HGNC:9973]	0.7322626	
AMFR	autocrine motility factor receptor [Source:HGNC Symbol;Acc:HGNC:463]	0.7322145	
GOLGA2P5	GOLGA2 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:25315]	0.7321686	
TRAPPC9	trafficking protein particle complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:30832]	0.7321463	
MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6867]	0.73199505	
GRAMD1A	GRAM domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29305]	0.7319741	
NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]	0.7319276	
VASH1	vasohibin 1 [Source:HGNC Symbol;Acc:HGNC:19964]	0.73189443	
B4GAT1	beta-1,4-glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15685]	0.73151034	
CFAP43	cilia and flagella associated protein 43 [Source:HGNC Symbol;Acc:HGNC:26684]	0.731314	
NINL	ninein like [Source:HGNC Symbol;Acc:HGNC:29163]	0.7312714	
ARRB2	arrestin beta 2 [Source:HGNC Symbol;Acc:HGNC:712]	0.73117346	
RBM46	RNA binding motif protein 46 [Source:HGNC Symbol;Acc:HGNC:28401]	0.7309335	
RAB44	RAB44, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:21068]	0.73088473	
ZNF114	zinc finger protein 114 [Source:HGNC Symbol;Acc:HGNC:12894]	0.730429	
ATP6V1FNB	ATP6V1F neighbor [Source:HGNC Symbol;Acc:HGNC:52392]	0.73037565	
FAHD2B	fumarylacetoacetate hydrolase domain containing 2B [Source:HGNC Symbol;Acc:HGNC:25318]	0.73031735	
SFT2D3	SFT2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28767]	0.7299428	
ZNF512	zinc finger protein 512 [Source:HGNC Symbol;Acc:HGNC:29380]	0.7293257	
CENPI	centromere protein I [Source:HGNC Symbol;Acc:HGNC:3968]	0.729308	
SHISA4	shisa family member 4 [Source:HGNC Symbol;Acc:HGNC:27139]	0.7290674	
RNF135	ring finger protein 135 [Source:HGNC Symbol;Acc:HGNC:21158]	0.7290302	
EMP2	epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334]	0.72901386	
MIXL1	Mix paired-like homeobox [Source:HGNC Symbol;Acc:HGNC:13363]	0.7288355	
INPP5K	inositol polyphosphate-5-phosphatase K [Source:HGNC Symbol;Acc:HGNC:33882]	0.728653	
ALCAM	activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]	0.72811806	
MICD	MHC class I polypeptide-related sequence D (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7093]	0.7277921	
CBX2	chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]	0.7276846	
DYNC2I2	dynein 2 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:28296]	0.7273013	
CTPS2	CTP synthase 2 [Source:HGNC Symbol;Acc:HGNC:2520]	0.72712195	
PLEKHO1	pleckstrin homology domain containing O1 [Source:HGNC Symbol;Acc:HGNC:24310]	0.72708255	
SOWAHB	sosondowah ankyrin repeat domain family member B [Source:HGNC Symbol;Acc:HGNC:32958]	0.72659266	
ATP6V1G2-DDX39B	ATP6V1G2-DDX39B readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:41999]	0.72658986	
SERPINA5	serpin family A member 5 [Source:HGNC Symbol;Acc:HGNC:8723]	0.72658926	
ZNF124	zinc finger protein 124 [Source:HGNC Symbol;Acc:HGNC:12907]	0.7265439	
MAP3K12	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:HGNC:6851]	0.7263024	
ZNF681	zinc finger protein 681 [Source:HGNC Symbol;Acc:HGNC:26457]	0.724752	
NTNG1	netrin G1 [Source:HGNC Symbol;Acc:HGNC:23319]	0.72467244	
ABCA2	ATP binding cassette subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:32]	0.7244456	
XKR9	XK related 9 [Source:HGNC Symbol;Acc:HGNC:20937]	0.7242492	
CORO7-PAM16	CORO7-PAM16 readthrough [Source:HGNC Symbol;Acc:HGNC:44424]	0.7241524	
GRID1	glutamate ionotropic receptor delta type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4575]	0.7240025	
CRYZL2P	crystallin zeta like 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:52164]	0.72394687	
ADGRG2	adhesion G protein-coupled receptor G2 [Source:HGNC Symbol;Acc:HGNC:4516]	0.72383803	
ADGRL1	adhesion G protein-coupled receptor L1 [Source:HGNC Symbol;Acc:HGNC:20973]	0.72356224	
POLR2J2	RNA polymerase II subunit J2 [Source:HGNC Symbol;Acc:HGNC:23208]	0.7232706	
NGEF	neuronal guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:7807]	0.72317743	
ARHGAP32	Rho GTPase activating protein 32 [Source:HGNC Symbol;Acc:HGNC:17399]	0.7231388	
TEN1-CDK3	TEN1-CDK3 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:44420]	0.7231368	
FANCM	FA complementation group M [Source:HGNC Symbol;Acc:HGNC:23168]	0.72293276	
AMD1P3	adenosylmethionine decarboxylase 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:51608]	0.7228568	
TONSL	tonsoku like, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:7801]	0.72279143	
RIPPLY3	ripply transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:3047]	0.7226502	
ZNF18	zinc finger protein 18 [Source:HGNC Symbol;Acc:HGNC:12969]	0.72259057	
HSD17B7P2	hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28120]	0.72218955	
H4C5	H4 clustered histone 5 [Source:HGNC Symbol;Acc:HGNC:4790]	0.72198504	
RAD52	RAD52 homolog, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:9824]	0.72190243	
GLS2	glutaminase 2 [Source:HGNC Symbol;Acc:HGNC:29570]	0.7214355	
BANK1	B cell scaffold protein with ankyrin repeats 1 [Source:HGNC Symbol;Acc:HGNC:18233]	0.72123563	
HPS4	HPS4 biogenesis of lysosomal organelles complex 3 subunit 2 [Source:HGNC Symbol;Acc:HGNC:15844]	0.7206694	
ROGDI	rogdi atypical leucine zipper [Source:HGNC Symbol;Acc:HGNC:29478]	0.7201981	
RINL	Ras and Rab interactor like [Source:HGNC Symbol;Acc:HGNC:24795]	0.7201527	
PILRA	paired immunoglobin like type 2 receptor alpha [Source:HGNC Symbol;Acc:HGNC:20396]	0.7198578	
DND1P1	DND microRNA-mediated repression inhibitor 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31444]	0.7196085	
CRAMP1	cramped chromatin regulator homolog 1 [Source:HGNC Symbol;Acc:HGNC:14122]	0.71953547	
CTPS1	CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]	0.71921784	
DDAH2	dimethylarginine dimethylaminohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:2716]	0.7191381	
PSG10P	pregnancy specific beta-1-glycoprotein 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:9515]	0.7191335	
ATG14	autophagy related 14 [Source:HGNC Symbol;Acc:HGNC:19962]	0.7188015	
BLMH	bleomycin hydrolase [Source:HGNC Symbol;Acc:HGNC:1059]	0.71836585	
CRB2	crumbs cell polarity complex component 2 [Source:HGNC Symbol;Acc:HGNC:18688]	0.7179364	
TSC22D1	TSC22 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:16826]	0.7171945	
EFCAB6	EF-hand calcium binding domain 6 [Source:HGNC Symbol;Acc:HGNC:24204]	0.71702564	
RHBDD1	rhomboid domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23081]	0.7168309	
KCTD12	potassium channel tetramerization domain containing 12 [Source:HGNC Symbol;Acc:HGNC:14678]	0.71662325	
GAL3ST1	galactose-3-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:24240]	0.7163996	
HELZ	helicase with zinc finger [Source:HGNC Symbol;Acc:HGNC:16878]	0.7163606	
ZNRF3	zinc and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:18126]	0.7162087	
TPCN2	two pore segment channel 2 [Source:HGNC Symbol;Acc:HGNC:20820]	0.7160367	
SDCBP2	syndecan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15756]	0.7159493	
USP37	ubiquitin specific peptidase 37 [Source:HGNC Symbol;Acc:HGNC:20063]	0.7159007	
SNX29P2	sorting nexin 29 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:31914]	0.7157091	
SLC23A1	solute carrier family 23 member 1 [Source:HGNC Symbol;Acc:HGNC:10974]	0.7157	
HSPA2	heat shock protein family A (Hsp70) member 2 [Source:HGNC Symbol;Acc:HGNC:5235]	0.7151496	
MARCKS	myristoylated alanine rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759]	0.7150734	
PPP1R12B	protein phosphatase 1 regulatory subunit 12B [Source:HGNC Symbol;Acc:HGNC:7619]	0.71492624	
TBX19	T-box transcription factor 19 [Source:HGNC Symbol;Acc:HGNC:11596]	0.71490616	
LRRC32	leucine rich repeat containing 32 [Source:HGNC Symbol;Acc:HGNC:4161]	0.71439624	
CLIC6	chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]	0.71432227	
TUBB8	tubulin beta 8 class VIII [Source:HGNC Symbol;Acc:HGNC:20773]	0.71430945	
LRRC23	leucine rich repeat containing 23 [Source:HGNC Symbol;Acc:HGNC:19138]	0.71367776	
CBX3P4	chromobox 3 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42876]	0.713662	
PHF21A	PHD finger protein 21A [Source:HGNC Symbol;Acc:HGNC:24156]	0.7133763	
SRC	SRC proto-oncogene, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11283]	0.71320057	
THAP9	THAP domain containing 9 [Source:HGNC Symbol;Acc:HGNC:23192]	0.7130045	
ZNF530	zinc finger protein 530 [Source:HGNC Symbol;Acc:HGNC:29297]	0.71294695	
NLRC3	NLR family CARD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29889]	0.71254224	
CDS1	CDP-diacylglycerol synthase 1 [Source:HGNC Symbol;Acc:HGNC:1800]	0.7124846	
ZNF827	zinc finger protein 827 [Source:HGNC Symbol;Acc:HGNC:27193]	0.7123326	
OLR1	oxidized low density lipoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:8133]	0.7120531	
CYP21A2	cytochrome P450 family 21 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:2600]	0.711942	
GPR20	G protein-coupled receptor 20 [Source:HGNC Symbol;Acc:HGNC:4475]	0.7117535	
COQ8B	coenzyme Q8B [Source:HGNC Symbol;Acc:HGNC:19041]	0.7107492	
ACTG1P1	actin gamma 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:146]	0.7104011	
LIMCH1	LIM and calponin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:29191]	0.71011716	
LCA5	lebercilin LCA5 [Source:HGNC Symbol;Acc:HGNC:31923]	0.709964	
TNFRSF13C	TNF receptor superfamily member 13C [Source:HGNC Symbol;Acc:HGNC:17755]	0.70955026	
H2BC4	H2B clustered histone 4 [Source:HGNC Symbol;Acc:HGNC:4757]	0.70930964	
KCNIP2	potassium voltage-gated channel interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:15522]	0.70905787	
IKZF1	IKAROS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13176]	0.7089209	
DGKD	diacylglycerol kinase delta [Source:HGNC Symbol;Acc:HGNC:2851]	0.708705	
FSD2	fibronectin type III and SPRY domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18024]	0.70814306	
MYCBPAP	MYCBP associated protein [Source:HGNC Symbol;Acc:HGNC:19677]	0.7081336	
S100A10	S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]	0.7077018	
TLL2	tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:11844]	0.7076777	
LYRM9	LYR motif containing 9 [Source:HGNC Symbol;Acc:HGNC:27314]	0.7075215	
ALPK1	alpha kinase 1 [Source:HGNC Symbol;Acc:HGNC:20917]	0.70750487	
DLG3	discs large MAGUK scaffold protein 3 [Source:HGNC Symbol;Acc:HGNC:2902]	0.7073717	
ZNF468	zinc finger protein 468 [Source:HGNC Symbol;Acc:HGNC:33105]	0.7071677	
BEST4	bestrophin 4 [Source:HGNC Symbol;Acc:HGNC:17106]	0.70711094	
FANCF	FA complementation group F [Source:HGNC Symbol;Acc:HGNC:3587]	0.7068851	
CSF3R	colony stimulating factor 3 receptor [Source:HGNC Symbol;Acc:HGNC:2439]	0.70675683	
PLEKHD1	pleckstrin homology and coiled-coil domain containing D1 [Source:HGNC Symbol;Acc:HGNC:20148]	0.7067213	
CTF1	cardiotrophin 1 [Source:HGNC Symbol;Acc:HGNC:2499]	0.7059634	
TF	transferrin [Source:HGNC Symbol;Acc:HGNC:11740]	0.70595634	
SLC9A8	solute carrier family 9 member A8 [Source:HGNC Symbol;Acc:HGNC:20728]	0.70545655	
TUBB2B	tubulin beta 2B class IIb [Source:HGNC Symbol;Acc:HGNC:30829]	0.70488095	
MYO1F	myosin IF [Source:HGNC Symbol;Acc:HGNC:7600]	0.70482045	
SH2D6	SH2 domain containing 6 [Source:HGNC Symbol;Acc:HGNC:30439]	0.7047359	
ABTB1	ankyrin repeat and BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18275]	0.7047214	
ZNF862	zinc finger protein 862 [Source:HGNC Symbol;Acc:HGNC:34519]	0.7043	
TAFAZZIN	tafazzin, phospholipid-lysophospholipid transacylase [Source:HGNC Symbol;Acc:HGNC:11577]	0.70415366	
GRPR	gastrin releasing peptide receptor [Source:HGNC Symbol;Acc:HGNC:4609]	0.7039108	
ERP29	endoplasmic reticulum protein 29 [Source:HGNC Symbol;Acc:HGNC:13799]	0.7033832	
RNF38	ring finger protein 38 [Source:HGNC Symbol;Acc:HGNC:18052]	0.70322	
ACTG1P14	actin gamma 1 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:49751]	0.70308685	
ENHO	energy homeostasis associated [Source:HGNC Symbol;Acc:HGNC:24838]	0.7025283	
RALGAPA2	Ral GTPase activating protein catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:16207]	0.7025166	
H2AC7	H2A clustered histone 7 [Source:HGNC Symbol;Acc:HGNC:4729]	0.70239997	
DNASE1	deoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:2956]	0.70236033	
PRKCZ	protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]	0.70189834	
NRF1	nuclear respiratory factor 1 [Source:HGNC Symbol;Acc:HGNC:7996]	0.7017859	
UNGP1	uracil-DNA glycosylase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18579]	0.70155317	
BMS1P15	BMS1 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:49160]	0.70147187	
SLC49A4	solute carrier family 49 member 4 [Source:HGNC Symbol;Acc:HGNC:16628]	0.70113	
MRTFA	myocardin related transcription factor A [Source:HGNC Symbol;Acc:HGNC:14334]	0.70079863	
TRIM56	tripartite motif containing 56 [Source:HGNC Symbol;Acc:HGNC:19028]	0.7004782	
FABP3	fatty acid binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3557]	0.70012623	
USP32P2	ubiquitin specific peptidase 32 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:30751]	0.70004886	
CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4 [Source:HGNC Symbol;Acc:HGNC:20202]	0.699893	
ZNF518A	zinc finger protein 518A [Source:HGNC Symbol;Acc:HGNC:29009]	0.6997271	
COL4A5	collagen type IV alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:2207]	0.6983042	
ASXL1	ASXL transcriptional regulator 1 [Source:HGNC Symbol;Acc:HGNC:18318]	0.69815814	
RASAL3	RAS protein activator like 3 [Source:HGNC Symbol;Acc:HGNC:26129]	0.69763803	
UBAC2	UBA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20486]	0.697596	
TMEM9	transmembrane protein 9 [Source:HGNC Symbol;Acc:HGNC:18823]	0.69756716	
BORCS6	BLOC-1 related complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25939]	0.69745654	
PM20D2	peptidase M20 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21408]	0.69738656	
THNSL2	threonine synthase like 2 [Source:HGNC Symbol;Acc:HGNC:25602]	0.6969726	
ZDHHC4	zinc finger DHHC-type palmitoyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:18471]	0.6969392	
MYLK4	myosin light chain kinase family member 4 [Source:HGNC Symbol;Acc:HGNC:27972]	0.69687426	
RPSAP18	ribosomal protein SA pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:36106]	0.6967074	
CCNA2	cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578]	0.69626004	
LRRC29	leucine rich repeat containing 29 [Source:HGNC Symbol;Acc:HGNC:13605]	0.6961862	
CCDC110	coiled-coil domain containing 110 [Source:HGNC Symbol;Acc:HGNC:28504]	0.6959134	
PIGL	phosphatidylinositol glycan anchor biosynthesis class L [Source:HGNC Symbol;Acc:HGNC:8966]	0.69575876	
TRIM65	tripartite motif containing 65 [Source:HGNC Symbol;Acc:HGNC:27316]	0.695584	
CFL1P1	cofilin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28560]	0.69558257	
ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9 [Source:HGNC Symbol;Acc:HGNC:13202]	0.6954312	
DHRS12	dehydrogenase/reductase 12 [Source:HGNC Symbol;Acc:HGNC:25832]	0.6953791	
FBXO15	F-box protein 15 [Source:HGNC Symbol;Acc:HGNC:13617]	0.69514966	
PABPC1P4	poly(A) binding protein cytoplasmic 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:8563]	0.6946412	
VLDLR	very low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:12698]	0.69454825	
MITF	melanocyte inducing transcription factor [Source:HGNC Symbol;Acc:HGNC:7105]	0.6945377	
FNBP1L	formin binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:20851]	0.6943116	
H2BC18	H2B clustered histone 18 [Source:HGNC Symbol;Acc:HGNC:24700]	0.69410664	
SYNGR3	synaptogyrin 3 [Source:HGNC Symbol;Acc:HGNC:11501]	0.69367033	
UCK1	uridine-cytidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:14859]	0.69341785	
ZNF362	zinc finger protein 362 [Source:HGNC Symbol;Acc:HGNC:18079]	0.6933478	
ESAM	endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:17474]	0.6933061	
MAGEE1	MAGE family member E1 [Source:HGNC Symbol;Acc:HGNC:24934]	0.692991	
NBPF10	NBPF member 10 [Source:HGNC Symbol;Acc:HGNC:31992]	0.69264805	
ZNF891	zinc finger protein 891 [Source:HGNC Symbol;Acc:HGNC:38709]	0.69232273	
HLA-DMB	major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]	0.69229597	
SNX33	sorting nexin 33 [Source:HGNC Symbol;Acc:HGNC:28468]	0.6922256	
GFAP	glial fibrillary acidic protein [Source:HGNC Symbol;Acc:HGNC:4235]	0.6919399	
USP21	ubiquitin specific peptidase 21 [Source:HGNC Symbol;Acc:HGNC:12620]	0.69181514	
CKMT2	creatine kinase, mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:1996]	0.6916782	
RAET1E	retinoic acid early transcript 1E [Source:HGNC Symbol;Acc:HGNC:16793]	0.6915606	
SLC66A1L	solute carrier family 66 member 1 like [Source:HGNC Symbol;Acc:HGNC:25146]	0.6912999	
CDH6	cadherin 6 [Source:HGNC Symbol;Acc:HGNC:1765]	0.691092	
KIF3C	kinesin family member 3C [Source:HGNC Symbol;Acc:HGNC:6321]	0.6910883	
CSPG4P12	chondroitin sulfate proteoglycan 4 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:48362]	0.69088495	
ZNF185	zinc finger protein 185 with LIM domain [Source:HGNC Symbol;Acc:HGNC:12976]	0.6906732	
KAT8	lysine acetyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:17933]	0.6902874	
KLC4	kinesin light chain 4 [Source:HGNC Symbol;Acc:HGNC:21624]	0.69005054	
EFNA1	ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]	0.6898857	
TM4SF4	transmembrane 4 L six family member 4 [Source:HGNC Symbol;Acc:HGNC:11856]	0.68985486	
SNTB2	syntrophin beta 2 [Source:HGNC Symbol;Acc:HGNC:11169]	0.689828	
PLCG1	phospholipase C gamma 1 [Source:HGNC Symbol;Acc:HGNC:9065]	0.68981797	
PCSK4	proprotein convertase subtilisin/kexin type 4 [Source:HGNC Symbol;Acc:HGNC:8746]	0.6895746	
CAPN3	calpain 3 [Source:HGNC Symbol;Acc:HGNC:1480]	0.6895054	
KLKB1	kallikrein B1 [Source:HGNC Symbol;Acc:HGNC:6371]	0.6894611	
FAM131C	family with sequence similarity 131 member C [Source:HGNC Symbol;Acc:HGNC:26717]	0.68928486	
PROB1	proline rich basic protein 1 [Source:HGNC Symbol;Acc:HGNC:41906]	0.68887883	
FCGR1A	Fc gamma receptor Ia [Source:HGNC Symbol;Acc:HGNC:3613]	0.6888424	
ZNF490	zinc finger protein 490 [Source:HGNC Symbol;Acc:HGNC:23705]	0.6887755	
RBM15B	RNA binding motif protein 15B [Source:HGNC Symbol;Acc:HGNC:24303]	0.68860143	
BCORL1	BCL6 corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:25657]	0.6884144	
RWDD3	RWD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21393]	0.6879877	
CHKB-CPT1B	CHKB-CPT1B readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:41998]	0.6874941	
GPR62	G protein-coupled receptor 62 [Source:HGNC Symbol;Acc:HGNC:13301]	0.68728477	
HEXD	hexosaminidase D [Source:HGNC Symbol;Acc:HGNC:26307]	0.6872456	
PCDHA5	protocadherin alpha 5 [Source:HGNC Symbol;Acc:HGNC:8671]	0.68709826	
SMIM11	small integral membrane protein 11 [Source:HGNC Symbol;Acc:HGNC:1293]	0.68704057	
HSF2BP	heat shock transcription factor 2 binding protein [Source:HGNC Symbol;Acc:HGNC:5226]	0.6866055	
SLC19A1	solute carrier family 19 member 1 [Source:HGNC Symbol;Acc:HGNC:10937]	0.6865082	
LINC02210	long intergenic non-protein coding RNA 2210 [Source:HGNC Symbol;Acc:HGNC:26327]	0.6843148	
ALDH5A1	aldehyde dehydrogenase 5 family member A1 [Source:HGNC Symbol;Acc:HGNC:408]	0.68415916	
ADAMTSL3	ADAMTS like 3 [Source:HGNC Symbol;Acc:HGNC:14633]	0.6837661	
SPIN2B	spindlin family member 2B [Source:HGNC Symbol;Acc:HGNC:33147]	0.6836004	
WDCP	WD repeat and coiled coil containing [Source:HGNC Symbol;Acc:HGNC:26157]	0.6834993	
PDGFRA	platelet derived growth factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:8803]	0.6833888	
FAAH	fatty acid amide hydrolase [Source:HGNC Symbol;Acc:HGNC:3553]	0.68304646	
NT5M	5',3'-nucleotidase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:15769]	0.68280953	
DDIT4	DNA damage inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]	0.6825817	
WFIKKN1	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30912]	0.68252903	
REM2	RRAD and GEM like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:20248]	0.68249595	
HMGB1P1	high mobility group box 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4993]	0.6824629	
KCND1	potassium voltage-gated channel subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:6237]	0.6823857	
TMEM236	transmembrane protein 236 [Source:HGNC Symbol;Acc:HGNC:23473]	0.6822511	
LYG1	lysozyme g1 [Source:HGNC Symbol;Acc:HGNC:27014]	0.6817749	
NAALADL1	N-acetylated alpha-linked acidic dipeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:23536]	0.68140817	
CTTNBP2NL	CTTNBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:25330]	0.6811166	
ETV2	ETS variant transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3491]	0.68097603	
SAFB2	scaffold attachment factor B2 [Source:HGNC Symbol;Acc:HGNC:21605]	0.6808203	
VSIG10L	V-set and immunoglobulin domain containing 10 like [Source:HGNC Symbol;Acc:HGNC:27111]	0.6806027	
ALKBH2	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:32487]	0.6804353	
KIT	KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]	0.6798237	
PCDH10	protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404]	0.6797637	
NPTXR	neuronal pentraxin receptor [Source:HGNC Symbol;Acc:HGNC:7954]	0.6797034	
KCTD15	potassium channel tetramerization domain containing 15 [Source:HGNC Symbol;Acc:HGNC:23297]	0.67945933	
CYP2D7	cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:2624]	0.67924273	
HESX1	HESX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:4877]	0.6791849	
H2BC11	H2B clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4761]	0.67895055	
